Text,Label
"May tumakbo... dala bag... hindi ko naabutan!",robbery
"Nawala cellphone... lalaki nakatakip mukha!",robbery
"Wallet... kinuha sa palengke!",robbery
"Biglang agaw ng phone sa tricycle!",robbery
"Hold up... lalaki may kutsilyo!",robbery
"Nawala bag habang nasa waiting shed!",robbery
"Help... may kumuha ng pitaka ko!",robbery
"Snatcher... sa labas ng school!",robbery
"Motorcycle snatch... babae nadapa!",robbery
"Hinablot... bag sa gilid ng kalsada!",robbery
"Lalaki naka mask... kinuha cellphone!",robbery
"May tumakbo... dala pitaka!",robbery
"Snatch... cellphone... tumakbo sa alley!",robbery
"Help... nawala phone ko sa jeep!",robbery
"Snatcher... mabilis na motor!",robbery
"Biglang hila... wallet ko!",robbery
"Nawala bag... lalaki naka itim!",robbery
"Hold... up... dala baril... kinuha lahat!",robbery
"Lalaki naka jacket... snatch bag!",robbery
"Cellphone... kinuha sa bus!",robbery
"Snatcher... sa may palengke!",robbery
"Biglang agaw... tumakbo sa eskinita!",robbery
"Hinila... bag... babae napaiyak!",robbery
"Help... phone ko... wala na!",robbery
"Snatcher... lalaki naka cap!",robbery
"Na-sn--- bag sa labas ng bahay!",robbery
"Lalaki... biglang agaw ng pitaka!",robbery
"Hold up... lalaki naka hoodie!",robbery
"Wallet... kinuha sa jeep!",robbery
"Snatcher... mabilis na motor... babae nadapa!",robbery
"Hinablot... cellphone sa tricycle!",robbery
"Help... biglang agaw ng bag!",robbery
"Lalaki naka mask... tumakbo dala cellphone!",robbery
"Snatch... pitaka sa jeep!",robbery
"Na-sn--- bag habang naglalakad!",robbery
"Lalaki naka cap... hinila phone!",robbery
"Motor... mabilis... kinuha bag!",robbery
"Hold... up... kinuha lahat ng gamit!",robbery
"Nawala pitaka... lalaki naka mask!",robbery
"Snatcher... tumakbo sa gilid ng kalsada!",robbery
"Help --- my--- bag--- snatched --- near tricycle stand","robbery"
"May lalake --- kinuha --- phone --- takbo --- north road","robbery"
"Snatch--- sa--- jeep--- help --- police","robbery"
"A--- guy--- grab--- bag--- run--- alley","robbery"
"Ninakaw--- wallet--- sa--- palengke--- help","robbery"
"Holdap--- sa--- kanto--- takbo--- puting shirt","robbery"
"Help --- cellphone --- taken --- can't --- chase","robbery"
"May lalaki--- na--- kumuha--- ng--- bag--- sa harap ko","robbery"
"Man--- snatch--- bag--- market--- run","robbery"
"Nakawan--- sa--- bus--- phone--- missing","robbery"
"Help --- nanakawan ako --- di makasigaw","robbery"
"May lalaki--- naka--- itim--- kumuha--- ng bag","robbery"
"Snatch--- bag--- near--- LRT station--- help","robbery"
"Kinuha--- pera--- wallet--- sa bag ko","robbery"
"Help --- someone --- stole --- backpack","robbery"
"Holdap--- dito--- ngayon--- mabilis--- takbo","robbery"
"Nanakawan--- cellphone--- di ko--- nahabol","robbery"
"A--- man--- grab--- bag--- park--- run","robbery"
"May--- kumuha--- ng--- bag--- sa jeep","robbery"
"Help --- my--- wallet --- gone --- stranger","robbery"
"Holdap--- tindahan--- lalaki--- may patalim","robbery"
"Snatch--- phone--- school gate--- help","robbery"
"Ninakaw--- ang--- bag--- sa likod--- ko","robbery"
"Help --- may--- kumuha --- gamit ko --- corner","robbery"
"Robbed--- in--- jeep--- can't--- move","robbery"
"Snatch--- my--- bag--- police--- please","robbery"
"Holdap--- dalawang lalaki--- motor--- tumakas","robbery"
"Help --- someone --- took --- my--- phone","robbery"
"May--- kumuha--- pera--- sa--- bulsa ko","robbery"
"Nanakawan--- sa--- overpass--- cellphone","robbery"
"Help --- wallet--- taken --- rush","robbery"
"Snatch--- sa--- tricycle--- terminal","robbery"
"Kinuha--- bag--- sa--- tindahan","robbery"
"Help --- man--- grab--- my--- purse","robbery"
"Holdap--- sa tapat ng--- eskwelahan","robbery"
"Nakawan--- ng--- bag--- habang lakad","robbery"
"Help --- cellphone --- snatched","robbery"
"May--- lalake--- na--- kumuha--- wallet","robbery"
"Snatch--- gamit--- bag--- missing","robbery"
"Ninakaw--- cellphone--- sa jeep","robbery"
"Help --- my--- bag --- gone","robbery"
"Holdap--- along--- main road","robbery"
"Nanakawan--- sa tapat ng --- bank","robbery"
"Help --- bag --- grabbed --- fast","robbery"
"Snatch--- sa--- crossing--- police","robbery"
"Kinuha--- phone--- takbo--- likod","robbery"
"Help --- someone --- grab --- bag","robbery"
"Nakawan--- jeep --- near --- plaza","robbery"
"Snatch--- my--- wallet--- quick","robbery"
"Help --- cellphone--- gone","robbery"
"May--- holdaper--- sa kanto","robbery"
"Snatch--- bag--- sa likod","robbery"
"Nakawan--- sa terminal","robbery"
"Help --- stolen--- wallet","robbery"
"Holdap--- ngayon--- dito","robbery"
"Snatch--- sa jeep--- ako","robbery"
"Ninakaw--- phone--- ko","robbery"
"Help --- bag --- lost","robbery"
"May--- kumuha--- bag","robbery"
"Snatch--- bag--- ko","robbery"
"Nakawan--- ako","robbery"
"Help --- robbed","robbery"
"May --- snatcher","robbery"
"Holdap --- dito","robbery"
"Bag--- stolen","robbery"
"Phone--- gone","robbery"
"Nakawan---","robbery"
"Snatch---","robbery"
"Help","robbery"
"Takbo--- guy--- grab--- bag","robbery"
"Help --- ninakawan --- ako","robbery"
"Holdap --- may--- patalim","robbery"
"Snatch --- sa--- gate","robbery"
"Help --- bag --- snatched","robbery"
"Kinuha --- wallet --- ko","robbery"
"Holdap --- sa kanto","robbery"
"Ninakaw --- gamit","robbery"
"Help --- snatch --- fast","robbery"
"Bag --- grab --- takbo","robbery"
"Snatch --- ng --- phone","robbery"
"Holdap --- ngayon","robbery"
"Nakawan --- mall","robbery"
"Help --- taken","robbery"
"Snatch --- bag","robbery"
"Holdap ---","robbery"
"Robbed ---","robbery"
"Taken ---","robbery"
"Help ---","robbery"
"Guy --- grab --- bag","robbery"
"Holdap --- may motor","robbery"
"Nakawan --- likod","robbery"
"Snatch --- alley","robbery"
"Help --- market","robbery"
"Phone --- taken","robbery"
"Ninakaw --- bag","robbery"
"Snatch --- ko","robbery"
"Robbed --- me","robbery"
"Help --- now","robbery"
"Bag --- gone","robbery"
"Taken --- ko","robbery"
"Help me","robbery"
"Robbed","robbery"
"Help --- me --- snatch --- bag --- running --- street","robbery"
"Kuya --- holdap --- wala --- tao --- send police","robbery"
"May --- lalaki --- baril --- kinuha --- phone --- ko","robbery"
"Snatched --- my --- wallet --- near --- market","robbery"
"Ate --- tulong --- ninakaw --- bag --- MRT","robbery"
"Please --- come --- asap --- snatcher --- jeep","robbery"
"Hawak --- knife --- kinuha --- bag --- ko --- help","robbery"
"Urgent --- lalaki --- steal --- cellphone --- now","robbery"
"Tulong --- holdaper --- tumakbo --- sa --- kanto","robbery"
"Grabbed --- my --- purse --- running --- alley","robbery"
"Snatcher --- took --- my --- phone --- help","robbery"
"May --- magnanakaw --- sa --- harap --- ng --- tindahan","robbery"
"Man --- with --- gun --- stole --- my --- bag","robbery"
"Nanakawan --- po --- ako --- sakay --- ng --- jeep","robbery"
"Quick --- send --- help --- they --- took --- bag","robbery"
"Sinaksak --- wallet --- kinuha --- need --- ambulance","robbery"
"Jeepney --- snatch --- bag --- running --- west","robbery"
"Tulong --- please --- cellphone --- kinuha","robbery"
"Help --- lalaking --- naka --- itim --- may --- baril","robbery"
"Magnanakaw --- mall --- took --- phone --- ko","robbery"
"Wallet --- gone --- biglang --- tumakbo --- tulong","robbery"
"Please --- send --- asap --- robbery --- ongoing","robbery"
"Taxi --- holdap --- driver --- may --- baril","robbery"
"Sinaksak --- kinuha --- pera --- ko","robbery"
"Robber --- escaped --- alley --- north --- side","robbery"
"May --- gang --- holdap --- tricycle --- terminal","robbery"
"Nakawan --- bag --- tulong --- po --- police","robbery"
"Please --- urgent --- knife --- robbery --- here","robbery"
"Cellphone --- snatched --- while --- walking","robbery"
"Kinuha --- bag --- MRT --- sakay --- papuntang --- Cubao","robbery"
"Two --- men --- with --- gun --- stole --- cash","robbery"
"Tulong --- magnanakaw --- sa --- palengke","robbery"
"Wallet --- snatched --- near --- LRT --- station","robbery"
"May --- holdaper --- wearing --- mask --- black","robbery"
"Grabbed --- phone --- run --- jeep --- route","robbery"
"Kinuha --- pera --- sa --- bag --- ko --- help","robbery"
"Man --- chased --- me --- stole --- bag","robbery"
"Please --- tulong --- cellphone --- nawawala","robbery"
"Robbery --- jeep --- lalaking --- naka --- jacket","robbery"
"Holdap --- tulong --- may --- baril --- hawak","robbery"
"Running --- thief --- grabbed --- bag","robbery"
"Sinaksak --- sabay --- kinuha --- wallet --- ko","robbery"
"Tulong --- bigla --- sumulpot --- may --- patalim","robbery"
"Magnanakaw --- pumunta --- sa --- kanto --- north","robbery"
"Bag --- stolen --- street --- police --- help","robbery"
"Men --- with --- knife --- stole --- phone","robbery"
"May --- robbery --- ongoing --- send --- asap","robbery"
"Snatched --- phone --- tumakbo --- palengke","robbery"
"Hawak --- patalim --- kinuha --- pera --- ko","robbery"
"Help --- lalaking --- naka --- bonnet --- holdap","robbery"
"Wallet --- taken --- jeep --- north --- avenue","robbery"
"Kinuha --- cellphone --- sabay --- takbo","robbery"
"Tulong --- asap --- holdap --- sa --- labas","robbery"
"Knife --- pointed --- at --- me --- stole --- bag","robbery"
"Men --- robbing --- store --- tulong","robbery"
"Holdap --- sa --- jeep --- may --- baril","robbery"
"Snatcher --- ran --- into --- alley","robbery"
"Kinuha --- pera --- nasa --- bag --- ko","robbery"
"Please --- help --- robbery --- corner","robbery"
"Magnanakaw --- tumakbo --- sa --- likod --- bahay","robbery"
"Jeep --- robbery --- lalaking --- naka --- mask","robbery"
"Wallet --- snatched --- tulong --- asap","robbery"
"Gun --- pointed --- at --- head --- robbery","robbery"
"Nakawan --- bag --- ko --- papunta --- school","robbery"
"Tulong --- may --- tatlong --- magnanakaw","robbery"
"Bag --- stolen --- taxi --- robbery","robbery"
"Kinuha --- phone --- sa --- bus --- ride","robbery"
"Running --- thief --- hawak --- patalim","robbery"
"Please --- asap --- robbery --- palengke","robbery"
"Snatched --- bag --- ran --- to --- jeep","robbery"
"Holdap --- tricycle --- driver --- hostage","robbery"
"Wallet --- gone --- magnanakaw --- here","robbery"
"Man --- with --- gun --- took --- cash","robbery"
"Tulong --- magnanakaw --- malapit --- plaza","robbery"
"Naholdap ako sa may jeep, kinuha lahat ng gamit ko.",robbery
"Naholdap kami sa tricycle, may patalim yung lalake.",robbery
"Naholdap ako sa kanto, tinutukan ako ng baril.",robbery
"Naholdap kami habang naglalakad pauwi, kinuha wallet ko.",robbery
"Naholdap ako sa harap ng tindahan, mabilis silang tumakbo.",robbery
"Naholdap ako sa bus, tinutukan ng kutsilyo.",robbery
"Naholdap kami sa footbridge, kinuha phone ko at pera.",robbery
"Naholdap ako sa labas ng school, takot na takot ako.",robbery
"Naholdap ako sa jeep, may kasama siyang tatlo pa.",robbery
"Naholdap ako sa gilid ng kalsada, walang tao tumulong.",robbery
"Naholdap kami habang nakapila sa ATM.",robbery
"Naholdap ako sa terminal, mabilis yung magnanakaw.",robbery
"Naholdap ako sa ilalim ng tulay, madilim kasi.",robbery
"Naholdap kami habang naghihintay ng bus.",robbery
"Naholdap ako sa park, kinuha pati bag ko.",robbery
"Naholdap kami sa tabi ng palengke, daming tao pero walang tumulong.",robbery
"Naholdap ako sa overpass, tinutukan ng patalim.",robbery
"Naholdap ako sa may waiting shed, kinuha cellphone ko.",robbery
"Naholdap kami sa loob ng jeep, may sumigaw at sabay takbo.",robbery
"Naholdap ako sa sakayan, mabilis lang nangyari.",robbery

