Text,Label
Pinapapel na nila ako sa school!,harassment
Someone keeps following me!,harassment
May nangingialam sa personal ko!,harassment
Res: He keeps texting dirty messages! Please come fast!,harassment
May taong inaasar ako palagi!,harassment
Res: sila touched me without consent!,harassment
Res: Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, they are staring and whistling at me!",harassment
Res: This person won't stop harassing me! Please come fast!,harassment
Pinapapel na nila ako sa school!,harassment
may isang tao keeps following me!,harassment
May nangingialam sa personal ko!,harassment
Res: He keeps texting dirty messages!,harassment
May taong inaasar ako palagi! Please come fast!,harassment
They touched me without consent! Please come fast!,harassment
Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, sila are staring and whistling at me! Please come fast!",harassment
This person won't stop harassing me! Please come fast!,harassment
Pinapapel na nila ako sa school!,harassment
Someone keeps following me!,harassment
May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
May taong inaasar ako palagi! Please come fast!,harassment
sila touched me without consent!,harassment
Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, sila are staring and whistling at me!",harassment
Res: This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school!,harassment
Someone keeps following me!,harassment
Res: May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
May taong inaasar ako palagi!,harassment
They touched me without consent!,harassment
Res: Sinakal nila ako habang naglalakad! Please come fast!,harassment
"Nakakaba, they are staring and whistling at me!",harassment
Res: This person won't stop harassing me! Please come fast!,harassment
Pinapapel na nila ako sa school!,harassment
Res: Someone keeps following me!,harassment
Res: May nangingialam sa personal ko!,harassment
Res: He keeps texting dirty messages!,harassment
Res: May taong inaasar ako palagi!,harassment
They touched me without consent!,harassment
Sinakal nila ako habang naglalakad!,harassment
"Res: Nakakaba, they are staring and whistling at me! Please come fast!",harassment
Res: This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school!,harassment
Someone keeps following me!,harassment
May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
Res: May taong inaasar ako palagi!,harassment
They touched me without consent! Please come fast!,harassment
Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, sila are staring and whistling at me!",harassment
This person won't stop harassing me! Please come fast!,harassment
Pinapapel na nila ako sa school! Please come fast!,harassment
may isang tao keeps following me! Please come fast!,harassment
Res: May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
May taong inaasar ako palagi!,harassment
Res: sila touched me without consent!,harassment
Sinakal nila ako habang naglalakad! Please come fast!,harassment
"Nakakaba, they are staring and whistling at me! Please come fast!",harassment
This person won't stop harassing me!,harassment
Res: Pinapapel na nila ako sa school!,harassment
Someone keeps following me! Please come fast!,harassment
Res: May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
May taong inaasar ako palagi!,harassment
sila touched me without consent!,harassment
Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, they are staring and whistling at me! Please come fast!",harassment
This person won't stop harassing me! Please come fast!,harassment
Pinapapel na nila ako sa school!,harassment
Someone keeps following me!,harassment
May nangingialam sa personal ko!,harassment
Res: He keeps texting dirty messages! Please come fast!,harassment
Res: May taong inaasar ako palagi!,harassment
Res: They touched me without consent! Please come fast!,harassment
Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, sila are staring and whistling at me!",harassment
This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school! Please come fast!,harassment
Someone keeps following me!,harassment
Res: May nangingialam sa personal ko! Please come fast!,harassment
He keeps texting dirty messages!,harassment
May taong inaasar ako palagi! Please come fast!,harassment
sila touched me without consent! Please come fast!,harassment
Res: Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, they are staring and whistling at me!",harassment
This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school!,harassment
Res: Someone keeps following me!,harassment
Res: May nangingialam sa personal ko!,harassment
He keeps texting dirty messages! Please come fast!,harassment
Res: May taong inaasar ako palagi!,harassment
Res: They touched me without consent!,harassment
Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, sila are staring and whistling at me!",harassment
This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school!,harassment
Res: Someone keeps following me!,harassment
May nangingialam sa personal ko! Please come fast!,harassment
Res: He keeps texting dirty messages! Please come fast!,harassment
May taong inaasar ako palagi!,harassment
Res: They touched me without consent!,harassment
Res: Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, sila are staring and whistling at me! Please come fast!",harassment
This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school! Please come fast!,harassment
may isang tao keeps following me! Please come fast!,harassment
May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
Res: May taong inaasar ako palagi!,harassment
They touched me without consent!,harassment
Res: Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, they are staring and whistling at me! Please come fast!",harassment
This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school!,harassment
Someone keeps following me!,harassment
Res: May nangingialam sa personal ko! Please come fast!,harassment
Res: He keeps texting dirty messages!,harassment
May taong inaasar ako palagi!,harassment
They touched me without consent! Please come fast!,harassment
Res: Sinakal nila ako habang naglalakad! Please come fast!,harassment
"Nakakaba, sila are staring and whistling at me!",harassment
Res: This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school! Please come fast!,harassment
Someone keeps following me! Please come fast!,harassment
May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
May taong inaasar ako palagi!,harassment
sila touched me without consent!,harassment
Sinakal nila ako habang naglalakad! Please come fast!,harassment
"Nakakaba, they are staring and whistling at me!",harassment
This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school! Please come fast!,harassment
Someone keeps following me! Please come fast!,harassment
Res: May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
May taong inaasar ako palagi!,harassment
They touched me without consent!,harassment
Sinakal nila ako habang naglalakad! Please come fast!,harassment
"Nakakaba, sila are staring and whistling at me!",harassment
This person won't stop harassing me! Please come fast!,harassment
Pinapapel na nila ako sa school!,harassment
may isang tao keeps following me!,harassment
Res: May nangingialam sa personal ko!,harassment
Res: He keeps texting dirty messages! Please come fast!,harassment
May taong inaasar ako palagi!,harassment
They touched me without consent! Please come fast!,harassment
Sinakal nila ako habang naglalakad! Please come fast!,harassment
"Nakakaba, they are staring and whistling at me!",harassment
This person won't stop harassing me!,harassment
Res: Pinapapel na nila ako sa school!,harassment
Someone keeps following me! Please come fast!,harassment
Res: May nangingialam sa personal ko!,harassment
He keeps texting dirty messages! Please come fast!,harassment
May taong inaasar ako palagi!,harassment
Res: sila touched me without consent! Please come fast!,harassment
Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, they are staring and whistling at me!",harassment
This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school! Please come fast!,harassment
may isang tao keeps following me!,harassment
May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
Res: May taong inaasar ako palagi!,harassment
Res: They touched me without consent!,harassment
Res: Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, they are staring and whistling at me!",harassment
This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school!,harassment
Someone keeps following me!,harassment
Res: May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
May taong inaasar ako palagi!,harassment
sila touched me without consent!,harassment
Res: Sinakal nila ako habang naglalakad! Please come fast!,harassment
"Res: Nakakaba, sila are staring and whistling at me!",harassment
This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school! Please come fast!,harassment
Someone keeps following me!,harassment
May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
May taong inaasar ako palagi!,harassment
They touched me without consent!,harassment
Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, sila are staring and whistling at me!",harassment
This person won't stop harassing me! Please come fast!,harassment
Pinapapel na nila ako sa school!,harassment
Res: Someone keeps following me!,harassment
May nangingialam sa personal ko! Please come fast!,harassment
Res: He keeps texting dirty messages! Please come fast!,harassment
May taong inaasar ako palagi!,harassment
sila touched me without consent!,harassment
Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, sila are staring and whistling at me!",harassment
Res: This person won't stop harassing me! Please come fast!,harassment
Res: Pinapapel na nila ako sa school!,harassment
Someone keeps following me!,harassment
May nangingialam sa personal ko! Please come fast!,harassment
Res: He keeps texting dirty messages!,harassment
Res: May taong inaasar ako palagi!,harassment
Res: They touched me without consent!,harassment
Res: Sinakal nila ako habang naglalakad!,harassment
"Res: Nakakaba, sila are staring and whistling at me! Please come fast!",harassment
Res: This person won't stop harassing me!,harassment
Res: Pinapapel na nila ako sa school!,harassment
Someone keeps following me!,harassment
Res: May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
May taong inaasar ako palagi!,harassment
sila touched me without consent!,harassment
Sinakal nila ako habang naglalakad! Please come fast!,harassment
"Nakakaba, they are staring and whistling at me! Please come fast!",harassment
This person won't stop harassing me!,harassment
Res: Pinapapel na nila ako sa school!,harassment
Someone keeps following me! Please come fast!,harassment
May nangingialam sa personal ko!,harassment
Res: He keeps texting dirty messages!,harassment
Res: May taong inaasar ako palagi!,harassment
sila touched me without consent! Please come fast!,harassment
Sinakal nila ako habang naglalakad! Please come fast!,harassment
"Nakakaba, sila are staring and whistling at me! Please come fast!",harassment
This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school!,harassment
Res: Someone keeps following me!,harassment
Res: May nangingialam sa personal ko! Please come fast!,harassment
Res: He keeps texting dirty messages!,harassment
May taong inaasar ako palagi!,harassment
Res: They touched me without consent!,harassment
Sinakal nila ako habang naglalakad!,harassment
"Res: Nakakaba, sila are staring and whistling at me! Please come fast!",harassment
This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school!,harassment
Someone keeps following me! Please come fast!,harassment
May nangingialam sa personal ko!,harassment
He keeps texting dirty messages!,harassment
May taong inaasar ako palagi!,harassment
They touched me without consent! Please come fast!,harassment
Sinakal nila ako habang naglalakad!,harassment
"Nakakaba, they are staring and whistling at me! Please come fast!",harassment
Res: This person won't stop harassing me!,harassment
Pinapapel na nila ako sa school! Please come fast!,harassment
Res: may isang tao keeps following me!,harassment
May nangingialam sa personal ko!,harassment
Res: He keeps texting dirty messages!,harassment
May sunog sa building ng dorm! Please come fast!,others
Car accident sa harap ng gate!,others
"Baha na sa kalsada, hindi makalabas!",others
Res: Somebody fainted outside chapel!,others
May nawawalang bata sa campus! Please come fast!,others
I can hear gunshots nearby!,others
Nasira ang tricycle at natabunan kami ng lupa!,others
Nakakuha ng poison bar lang ang courier! Please come fast!,others
"Overcrowded po ang hallway, sakit na dami!",others
May sunog sa building ng dorm!,others
Res: Car accident sa harap ng gate! Please come fast!,others
"Res: Baha na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel!,others
May nawawalang bata sa campus!,others
I can hear gunshots nearby! Please come fast!,others
Res: Nasira ang tricycle at natabunan kami ng lupa!,others
Nakakuha ng poison bar lang ang courier!,others
"Overcrowded po ang hallway, sakit na dami!",others
Res: May sunog sa building ng dorm! Please come fast!,others
Car accident sa harap ng gate!,others
"Baha na sa kalsada, hindi makalabas!",others
Res: Somebody fainted outside chapel!,others
May nawawalang bata sa campus! Please come fast!,others
I can hear gunshots nearby!,others
Res: Nasira ang tricycle at natabunan kami ng lupa!,others
Res: Nakakuha ng poison bar lang ang courier! Please come fast!,others
"Overcrowded po ang hallway, sakit na dami! Please come fast!",others
May sunog sa building ng dorm! Please come fast!,others
Res: Car accident sa harap ng gate!,others
"Baha na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel!,others
May nawawalang bata sa campus! Please come fast!,others
I can hear gunshots nearby!,others
Nasira ang tricycle at natabunan kami ng lupa!,others
Nakakuha ng poison bar lang ang courier!,others
"Overcrowded po ang hallway, sakit na dami! Please come fast!",others
Res: May sunog sa building ng dorm!,others
Car accident sa harap ng gate! Please come fast!,others
"Baha na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel! Please come fast!,others
May nawawalang bata sa campus!,others
Res: I can hear gunshots nearby!,others
Nasira ang tricycle at natabunan kami ng lupa! Please come fast!,others
Nakakuha ng poison bar lang ang courier!,others
"Overcrowded po ang hallway, sakit na dami! Please come fast!",others
May sunog sa building ng dorm!,others
Res: Car accident sa harap ng gate!,others
"Res: Baha na sa kalsada, hindi makalabas! Please come fast!",others
Res: Somebody fainted outside chapel!,others
Res: May nawawalang bata sa campus!,others
Res: I can hear gunshots nearby! Please come fast!,others
Nasira ang tricycle at natabunan kami ng lupa!,others
Res: Nakakuha ng poison bar lang ang courier!,others
"Overcrowded po ang hallway, sakit na dami!",others
May sunog sa building ng dorm!,others
Car accident sa harap ng gate!,others
"Res: Baha na sa kalsada, hindi makalabas! Please come fast!",others
Res: Somebody fainted outside chapel!,others
Res: May nawawalang bata sa campus!,others
I can hear gunshots nearby!,others
Nasira ang tricycle at natabunan kami ng lupa! Please come fast!,others
Res: Nakakuha ng poison bar lang ang courier!,others
"Res: Overcrowded po ang hallway, sakit na dami!",others
May sunog sa building ng dorm! Please come fast!,others
Car accident sa harap ng gate!,others
"Res: Baha na sa kalsada, hindi makalabas! Please come fast!",others
Somebody fainted outside chapel!,others
May nawawalang bata sa campus!,others
I can hear gunshots nearby! Please come fast!,others
Nasira ang tricycle at natabunan kami ng lupa!,others
Nakakuha ng poison bar lang ang courier!,others
"Overcrowded po ang hallway, sakit na dami!",others
May sunog sa building ng dorm!,others
Res: Car accident sa harap ng gate!,others
"Baha na sa kalsada, hindi makalabas!",others
Res: Somebody fainted outside chapel!,others
Res: May nawawalang bata sa campus!,others
I can hear gunshots nearby! Please come fast!,others
Res: Nasira ang tricycle at natabunan kami ng lupa!,others
Nakakuha ng poison bar lang ang courier!,others
"Overcrowded po ang hallway, sakit na dami!",others
Res: May sunog sa building ng dorm! Please come fast!,others
Res: Car accident sa harap ng gate! Please come fast!,others
"Baha na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel! Please come fast!,others
Res: May nawawalang bata sa campus!,others
I can hear gunshots nearby!,others
Nasira ang tricycle at natabunan kami ng lupa! Please come fast!,others
Nakakuha ng poison bar lang ang courier!,others
"Overcrowded po ang hallway, sakit na dami! Please come fast!",others
Res: May sunog sa building ng dorm!,others
Car accident sa harap ng gate! Please come fast!,others
"Res: Baha na sa kalsada, hindi makalabas! Please come fast!",others
Somebody fainted outside chapel!,others
May nawawalang bata sa campus!,others
Res: I can hear gunshots nearby! Please come fast!,others
Nasira ang tricycle at natabunan kami ng lupa!,others
Res: Nakakuha ng poison bar lang ang courier!,others
"Overcrowded po ang hallway, sakit na dami!",others
May sunog sa building ng dorm!,others
Car accident sa harap ng gate!,others
"Baha na sa kalsada, hindi makalabas!",others
Res: Somebody fainted outside chapel!,others
May nawawalang bata sa campus! Please come fast!,others
I can hear gunshots nearby!,others
Res: Nasira ang tricycle at natabunan kami ng lupa!,others
Nakakuha ng poison bar lang ang courier!,others
"Overcrowded po ang hallway, sakit na dami!",others
May sunog sa building ng dorm! Please come fast!,others
Res: Car accident sa harap ng gate!,others
"Baha na sa kalsada, hindi makalabas! Please come fast!",others
Res: Somebody fainted outside chapel! Please come fast!,others
May nawawalang bata sa campus!,others
I can hear gunshots nearby! Please come fast!,others
Nasira ang tricycle at natabunan kami ng lupa!,others
Res: Nakakuha ng poison bar lang ang courier!,others
"Res: Overcrowded po ang hallway, sakit na dami!",others
Res: May sunog sa building ng dorm!,others
Car accident sa harap ng gate!,others
"Baha na sa kalsada, hindi makalabas! Please come fast!",others
Somebody fainted outside chapel! Please come fast!,others
May nawawalang bata sa campus!,others
I can hear gunshots nearby!,others
Res: Nasira ang tricycle at natabunan kami ng lupa!,others
Nakakuha ng poison bar lang ang courier!,others
"Res: Overcrowded po ang hallway, sakit na dami!",others
May sunog sa building ng dorm!,others
Res: Car accident sa harap ng gate!,others
"Res: Baha na sa kalsada, hindi makalabas! Please come fast!",others
Somebody fainted outside chapel!,others
Res: May sunog sa building ng dorm!,others
Res: sasakyan aksidente sa harap ng gate!,others
"Baha na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel! Please respond now!,others
May nawawalang bata sa campus!,others
Res: I can hear gunshots nearby!,others
Nasira ang trike at natabunan kami ng lupa! Please respond now!,others
May nahimatay sa hallway!,others
"Overcrowded po ang hallway, hindi makahinga! Please respond now!",others
Malakas ang lindol kanina sa school! Please respond now!,others
mayroong fire sa building ng dorm!,others
sasakyan aksidente sa harap ng gate!,others
"flood na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel!,others
mayroong nawawalang bata sa campus!,others
I can hear gunshots nearby!,others
Res: Nasira ang tricycle at natabunan kami ng lupa!,others
Res: mayroong nahimatay sa hallway!,others
"Overcrowded po ang hallway, hindi makahinga! Please respond now!",others
Res: Malakas ang lindol kanina sa school! Please respond now!,others
May sunog sa building ng dorm!,others
Car accident sa harap ng gate! Please respond now!,others
"Baha na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel!,others
mayroong nawawalang bata sa campus! Please respond now!,others
I can hear gunshots nearby!,others
Nasira ang tricycle at natabunan kami ng lupa! Please respond now!,others
Res: mayroong nahimatay sa hallway! Please respond now!,others
"Overcrowded po ang hallway, hindi makahinga!",others
Res: Malakas ang lindol kanina sa school!,others
May sunog sa building ng dorm! Please respond now!,others
Car accident sa harap ng gate!,others
"Res: flood na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel! Please respond now!,others
mayroong nawawalang bata sa campus! Please respond now!,others
I can hear gunshots nearby! Please respond now!,others
Nasira ang tricycle at natabunan kami ng lupa! Please respond now!,others
mayroong nahimatay sa hallway!,others
"Overcrowded po ang hallway, hindi makahinga! Please respond now!",others
Malakas ang lindol kanina sa school! Please respond now!,others
mayroong fire sa building ng dorm!,others
Car accident sa harap ng gate!,others
"Res: flood na sa kalsada, hindi makalabas!",others
Res: Somebody fainted outside chapel!,others
May nawawalang bata sa campus!,others
I can hear gunshots nearby!,others
Nasira ang tricycle at natabunan kami ng lupa! Please respond now!,others
May nahimatay sa hallway!,others
"Overcrowded po ang hallway, hindi makahinga! Please respond now!",others
Malakas ang lindol earlier sa school!,others
mayroong fire sa building ng dorm!,others
Car accident sa harap ng gate!,others
"flood na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel!,others
May nawawalang bata sa campus!,others
I can hear gunshots nearby!,others
Res: Nasira ang tricycle at natabunan kami ng lupa!,others
May nahimatay sa hallway!,others
"Overcrowded po ang hallway, hindi makahinga!",others
Malakas ang lindol earlier sa school!,others
mayroong fire sa building ng dorm!,others
sasakyan aksidente sa harap ng gate!,others
"flood na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel! Please respond now!,others
May nawawalang bata sa campus!,others
I can hear gunshots nearby!,others
Nasira ang tricycle at natabunan kami ng lupa!,others
May nahimatay sa hallway! Please respond now!,others
"Overcrowded po ang hallway, hindi makahinga! Please respond now!",others
Malakas ang lindol kanina sa school!,others
May sunog sa building ng dorm! Please respond now!,others
Res: sasakyan aksidente sa harap ng gate!,others
"Res: Baha na sa kalsada, hindi makalabas! Please respond now!",others
Somebody fainted outside chapel!,others
Res: mayroong nawawalang bata sa campus!,others
I can hear gunshots nearby!,others
Res: Nasira ang trike at natabunan kami ng lupa!,others
May nahimatay sa hallway! Please respond now!,others
"Overcrowded po ang hallway, hindi makahinga! Please respond now!",others
Res: Malakas ang lindol earlier sa school! Please respond now!,others
May sunog sa building ng dorm!,others
sasakyan aksidente sa harap ng gate!,others
"Res: Baha na sa kalsada, hindi makalabas! Please respond now!",others
Somebody fainted outside chapel! Please respond now!,others
May nawawalang bata sa campus!,others
I can hear gunshots nearby! Please respond now!,others
Nasira ang trike at natabunan kami ng lupa!,others
mayroong nahimatay sa hallway!,others
"Overcrowded po ang hallway, hindi makahinga!",others
Malakas ang lindol earlier sa school!,others
May sunog sa building ng dorm! Please respond now!,others
Res: sasakyan aksidente sa harap ng gate! Please respond now!,others
"flood na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel!,others
Res: May nawawalang bata sa campus!,others
Res: I can hear gunshots nearby!,others
Nasira ang trike at natabunan kami ng lupa!,others
May nahimatay sa hallway!,others
"Res: Overcrowded po ang hallway, hindi makahinga!",others
Malakas ang lindol earlier sa school!,others
Res: mayroong fire sa building ng dorm! Please respond now!,others
Car accident sa harap ng gate!,others
"Baha na sa kalsada, hindi makalabas! Please respond now!",others
Res: Somebody fainted outside chapel!,others
May nawawalang bata sa campus!,others
Res: I can hear gunshots nearby!,others
Nasira ang tricycle at natabunan kami ng lupa!,others
mayroong nahimatay sa hallway! Please respond now!,others
"Overcrowded po ang hallway, hindi makahinga!",others
Malakas ang lindol earlier sa school!,others
May sunog sa building ng dorm!,others
Car accident sa harap ng gate!,others
"Res: Baha na sa kalsada, hindi makalabas!",others
Res: Somebody fainted outside chapel! Please respond now!,others
Res: mayroong nawawalang bata sa campus! Please respond now!,others
Res: I can hear gunshots nearby!,others
Nasira ang tricycle at natabunan kami ng lupa!,others
Res: May nahimatay sa hallway! Please respond now!,others
"Overcrowded po ang hallway, hindi makahinga! Please respond now!",others
Malakas ang lindol kanina sa school!,others
mayroong fire sa building ng dorm!,others
sasakyan aksidente sa harap ng gate!,others
"flood na sa kalsada, hindi makalabas!",others
Res: Somebody fainted outside chapel!,others
May nawawalang bata sa campus!,others
I can hear gunshots nearby! Please respond now!,others
Nasira ang trike at natabunan kami ng lupa! Please respond now!,others
Res: May nahimatay sa hallway!,others
"Overcrowded po ang hallway, hindi makahinga!",others
Malakas ang lindol kanina sa school!,others
Res: May sunog sa building ng dorm!,others
sasakyan aksidente sa harap ng gate!,others
"flood na sa kalsada, hindi makalabas! Please respond now!",others
Res: Somebody fainted outside chapel!,others
mayroong nawawalang bata sa campus!,others
Res: I can hear gunshots nearby!,others
Res: Nasira ang trike at natabunan kami ng lupa!,others
May nahimatay sa hallway!,others
"Res: Overcrowded po ang hallway, hindi makahinga!",others
Res: Malakas ang lindol kanina sa school!,others
Res: mayroong fire sa building ng dorm!,others
Res: sasakyan aksidente sa harap ng gate!,others
"Baha na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel!,others
Res: May nawawalang bata sa campus!,others
I can hear gunshots nearby!,others
Nasira ang tricycle at natabunan kami ng lupa! Please respond now!,others
May nahimatay sa hallway!,others
"Overcrowded po ang hallway, hindi makahinga!",others
Malakas ang lindol earlier sa school!,others
mayroong fire sa building ng dorm!,others
Res: sasakyan aksidente sa harap ng gate!,others
"Res: Baha na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel! Please respond now!,others
May nawawalang bata sa campus!,others
Res: I can hear gunshots nearby!,others
Nasira ang tricycle at natabunan kami ng lupa! Please respond now!,others
mayroong nahimatay sa hallway! Please respond now!,others
"Overcrowded po ang hallway, hindi makahinga!",others
Malakas ang lindol kanina sa school!,others
mayroong fire sa building ng dorm!,others
Res: Car accident sa harap ng gate! Please respond now!,others
"flood na sa kalsada, hindi makalabas!",others
Somebody fainted outside chapel! Please respond now!,others
Res: May nawawalang bata sa campus!,others
I can hear gunshots nearby! Please respond now!,others
Nasira ang tricycle at natabunan kami ng lupa!,others
mayroong nahimatay sa hallway! Please respond now!,others
